"name";"score"
"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.getAsText(ILjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.format.PeriodFormatterBuilder.appendHours()Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.Period.plusYears(I)Lorg/joda/time/Period;";0
"org.joda.time.field.RemainderDateTimeField.get(J)I";0
"org.joda.time.Partial.<init>(Lorg/joda/time/Chronology;)V";0
"org.joda.time.LocalDateTime$Property.roundHalfFloorCopy()Lorg/joda/time/LocalDateTime;";0
"org.joda.time.LocalDateTime.withYearOfEra(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.PeriodType.seconds()Lorg/joda/time/PeriodType;";0
"org.joda.time.field.BaseDateTimeField.getAsShortText(J)Ljava/lang/String;";0
"org.joda.time.field.UnsupportedDateTimeField.getAsShortText(J)Ljava/lang/String;";0
"org.joda.time.LocalDate$Property.addToCopy(I)Lorg/joda/time/LocalDate;";0
"org.joda.time.chrono.GregorianChronology.getApproxMillisAtEpochDividedByTwo()J";0
"org.joda.time.format.ISODateTimeFormat.ordinalDateTime()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;ILorg/joda/time/DateTimeZone;Ljava/util/Locale;)V";0
"org.joda.time.format.DateTimeFormat.longDate()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.MutablePeriod.setPeriod(JJ)V";0
"org.joda.time.field.PreciseDurationDateTimeField.roundCeiling(J)J";0
"org.joda.time.MutableDateTime.<init>(Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.LocalTime.<init>(IIIILorg/joda/time/Chronology;)V";0
"org.joda.time.DateTimeFieldType.clockhourOfHalfday()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.chrono.LimitChronology$LimitDurationField.add(JJ)J";0
"org.joda.time.field.PreciseDurationDateTimeField.getDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.Partial.<init>(Lorg/joda/time/DateTimeFieldType;ILorg/joda/time/Chronology;)V";0
"org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(JJ)J";0
"org.joda.time.Weeks.plus(I)Lorg/joda/time/Weeks;";0
"org.joda.time.Instant.withDurationAdded(JI)Lorg/joda/time/Instant;";0
"org.joda.time.LocalDateTime.getDayOfYear()I";0
"org.joda.time.chrono.JulianChronology.getInstance()Lorg/joda/time/chrono/JulianChronology;";0
"org.joda.time.field.RemainderDateTimeField.<init>(Lorg/joda/time/DateTimeField;Lorg/joda/time/DateTimeFieldType;I)V";0
"org.joda.time.chrono.GJLocaleSymbols.eraTextToValue(Ljava/lang/String;)I";0
"org.joda.time.format.ISODateTimeFormat.basicOrdinalDate()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.TimeOfDay.millisOfSecond()Lorg/joda/time/TimeOfDay$Property;";0
"org.joda.time.format.DateTimeFormat.shortDate()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.DateTime.plus(J)Lorg/joda/time/DateTime;";0
"org.joda.time.Interval.gap(Lorg/joda/time/ReadableInterval;)Lorg/joda/time/Interval;";0
"org.joda.time.DateMidnight.withFields(Lorg/joda/time/ReadablePartial;)Lorg/joda/time/DateMidnight;";0
"org.joda.time.format.DateTimeFormat.createFormatterForPattern(Ljava/lang/String;)Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.MonthDay.<init>(Ljava/lang/Object;Lorg/joda/time/Chronology;)V";0
"org.joda.time.DateTime.withEarlierOffsetAtOverlap()Lorg/joda/time/DateTime;";0
"org.joda.time.format.PeriodFormatter.isParser()Z";0
"org.joda.time.LocalDate.now(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/LocalDate;";0
"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;";0
"org.joda.time.Months.isGreaterThan(Lorg/joda/time/Months;)Z";0
"org.joda.time.LocalDate.<init>(Lorg/joda/time/Chronology;)V";0
"org.joda.time.LocalDate$Property.getMillis()J";0
"org.joda.time.chrono.ISOChronology$Stub.<init>(Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.base.BaseDuration.<init>(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.LocalDateTime$Property.<init>(Lorg/joda/time/LocalDateTime;Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.format.ISODateTimeFormat.tTime()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.calculatePrintedLength(Lorg/joda/time/ReadablePeriod;Ljava/util/Locale;)I";0
"org.joda.time.base.BaseDateTime.<init>(Ljava/lang/Object;Lorg/joda/time/Chronology;)V";0
"org.joda.time.format.PeriodFormatter.<init>(Lorg/joda/time/format/PeriodPrinter;Lorg/joda/time/format/PeriodParser;Ljava/util/Locale;Lorg/joda/time/PeriodType;)V";0
"org.joda.time.base.AbstractPeriod.<init>()V";0
"org.joda.time.MockPartial.getFields()[Lorg/joda/time/DateTimeField;";0
"org.joda.time.DateTime.<init>(Lorg/joda/time/Chronology;)V";0
"org.joda.time.chrono.BasicDayOfMonthDateTimeField.<init>(Lorg/joda/time/chrono/BasicChronology;Lorg/joda/time/DurationField;)V";0
"org.joda.time.tz.DateTimeZoneBuilder$OfYear.next(JII)J";0
"org.joda.time.format.ISODateTimeFormat.dateElementParser()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.LocalDateTime$Property.addToCopy(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.field.DelegatedDateTimeField.add(JJ)J";0
"org.joda.time.DateTime.withDate(III)Lorg/joda/time/DateTime;";0
"org.joda.time.MonthDay.withChronologyRetainFields(Lorg/joda/time/Chronology;)Lorg/joda/time/MonthDay;";0
"org.joda.time.MutableDateTime.minuteOfDay()Lorg/joda/time/MutableDateTime$Property;";0
"org.joda.time.format.ISODateTimeFormat.weekyearWeek()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.YearMonthDay.toDateTime(Lorg/joda/time/TimeOfDay;Lorg/joda/time/DateTimeZone;)Lorg/joda/time/DateTime;";0
"org.joda.time.Interval.withPeriodAfterStart(Lorg/joda/time/ReadablePeriod;)Lorg/joda/time/Interval;";0
"org.joda.time.DurationFieldType.seconds()Lorg/joda/time/DurationFieldType;";0
"org.joda.time.field.SkipDateTimeField.set(JI)J";0
"org.joda.time.field.UnsupportedDurationField.getUnitMillis()J";0
"org.joda.time.field.BaseDateTimeField.getAsShortText(ILjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.field.PreciseDurationField.getDifferenceAsLong(JJ)J";0
"org.joda.time.DurationField.<init>()V";0
"org.joda.time.chrono.GJLocaleSymbols.dayOfWeekValueToText(I)Ljava/lang/String;";0
"org.joda.time.convert.ConverterManager.getDurationConverter(Ljava/lang/Object;)Lorg/joda/time/convert/DurationConverter;";0
"org.joda.time.TimeOfDay.withMillisOfSecond(I)Lorg/joda/time/TimeOfDay;";0
"org.joda.time.LocalDateTime.weekOfWeekyear()Lorg/joda/time/LocalDateTime$Property;";0
"org.joda.time.chrono.GJDayOfWeekDateTimeField.getMaximumValue()I";0
"org.joda.time.chrono.JulianChronology.withUTC()Lorg/joda/time/Chronology;";0
"org.joda.time.field.PreciseDateTimeField.get(J)I";0
"org.joda.time.Period.<init>()V";0
"org.joda.time.tz.ZoneInfoCompiler$RuleSet.addRule(Lorg/joda/time/tz/ZoneInfoCompiler$Rule;)V";0
"org.joda.time.tz.DateTimeZoneBuilder$OfYear.<init>(CIIIZI)V";0
"org.joda.time.base.AbstractDuration.compareTo(Lorg/joda/time/ReadableDuration;)I";0
"org.joda.time.DateTimeFieldType$StandardDateTimeFieldType.readResolve()Ljava/lang/Object;";0
"org.joda.time.YearMonth.plusMonths(I)Lorg/joda/time/YearMonth;";0
"org.joda.time.field.UnsupportedDateTimeField.getAsShortText(JLjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.format.PeriodFormatter.withParseType(Lorg/joda/time/PeriodType;)Lorg/joda/time/format/PeriodFormatter;";0
"org.joda.time.chrono.GJLocaleSymbols.dayOfWeekTextToValue(Ljava/lang/String;)I";0
"org.joda.time.DateTimeUtils.setCurrentMillisSystem()V";0
"org.joda.time.MutablePeriod.addWeeks(I)V";0
"org.joda.time.MutablePeriod.setValue(II)V";0
"org.joda.time.convert.NullConverter.getSupportedType()Ljava/lang/Class;";0
"org.joda.time.field.ScaledDurationField.getUnitMillis()J";0
"org.joda.time.chrono.GJLocaleSymbols.getMonthMaxTextLength()I";0
"org.joda.time.YearMonthDay$Property.<init>(Lorg/joda/time/YearMonthDay;I)V";0
"org.joda.time.DateTime$Property.setCopy(I)Lorg/joda/time/DateTime;";0
"org.joda.time.format.PeriodFormatterBuilder.printZeroNever()Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.base.AbstractPartial.getField(I)Lorg/joda/time/DateTimeField;";0
"org.joda.time.DateTimeUtils$OffsetMillisProvider.<init>(J)V";0
"org.joda.time.Seconds.toStandardWeeks()Lorg/joda/time/Weeks;";0
"org.joda.time.field.UnsupportedDurationField.compareTo(Lorg/joda/time/DurationField;)I";0
"org.joda.time.Partial.withFieldAddWrapped(Lorg/joda/time/DurationFieldType;I)Lorg/joda/time/Partial;";0
"org.joda.time.DateMidnight.plusYears(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendUnknownString(Ljava/lang/StringBuffer;I)V";0
"org.joda.time.chrono.AssembledChronology.clockhourOfHalfday()Lorg/joda/time/DateTimeField;";0
"org.joda.time.base.BasePartial.<init>([ILorg/joda/time/Chronology;)V";0
"org.joda.time.DateMidnight.withDurationAdded(Lorg/joda/time/ReadableDuration;I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.LocalDateTime$Property.setCopy(Ljava/lang/String;)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.IllegalFieldValueException.<init>(Ljava/lang/String;Ljava/lang/String;)V";0
"org.joda.time.LocalDate.plusWeeks(I)Lorg/joda/time/LocalDate;";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.getAsText(Ljava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.DateTimeFieldType.access$1500()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.Instant.<init>()V";0
"org.joda.time.tz.DateTimeZoneBuilder$RuleSet.firstTransition(J)Lorg/joda/time/tz/DateTimeZoneBuilder$Transition;";0
"org.joda.time.YearMonthDay.toString()Ljava/lang/String;";0
"org.joda.time.MutableInterval.setStart(Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.Minutes.plus(Lorg/joda/time/Minutes;)Lorg/joda/time/Minutes;";0
"org.joda.time.convert.ReadablePeriodConverter.getPeriodType(Ljava/lang/Object;)Lorg/joda/time/PeriodType;";0
"org.joda.time.chrono.AssembledChronology.millisOfSecond()Lorg/joda/time/DateTimeField;";0
"org.joda.time.format.DateTimeParserBucket.getLocale()Ljava/util/Locale;";0
"org.joda.time.format.PeriodFormatterBuilder.append(Lorg/joda/time/format/PeriodPrinter;Lorg/joda/time/format/PeriodParser;)Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.chrono.GJChronology$CutoverField.getRangeDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.Minutes.toStandardDays()Lorg/joda/time/Days;";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.getLeapDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.DateTime$Property.<init>(Lorg/joda/time/DateTime;Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.format.PeriodFormatterBuilder.append0(Lorg/joda/time/format/PeriodPrinter;Lorg/joda/time/format/PeriodParser;)Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.MutablePeriod.setYears(I)V";0
"org.joda.time.chrono.BasicWeekyearDateTimeField.getRangeDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.YearMonth.monthOfYear()Lorg/joda/time/YearMonth$Property;";0
"org.joda.time.chrono.JulianChronology.getMinYear()I";0
"org.joda.time.format.DateTimeFormat.createFormatterForStyleIndex(II)Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.DateTimeFieldType.access$600()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.chrono.JulianChronology.getApproxMillisAtEpochDividedByTwo()J";0
"org.joda.time.DateTime.<init>(J)V";0
"org.joda.time.LocalDateTime$Property.getLocalDateTime()Lorg/joda/time/LocalDateTime;";0
"org.joda.time.base.AbstractInstant.<init>()V";0
"org.joda.time.base.BasePeriod.<init>(JJLorg/joda/time/PeriodType;Lorg/joda/time/Chronology;)V";0
"org.joda.time.chrono.GregorianChronology.getZone()Lorg/joda/time/DateTimeZone;";0
"org.joda.time.format.DateTimeFormatterBuilder$Composite.estimateParsedLength()I";0
"org.joda.time.base.AbstractPartial.isBefore(Lorg/joda/time/ReadablePartial;)Z";0
"org.joda.time.LocalTime.toString(Ljava/lang/String;Ljava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.chrono.BasicChronology.toString()Ljava/lang/String;";0
"org.joda.time.format.DateTimeFormat.mediumDate()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.chrono.LimitChronology.checkLimits(JLjava/lang/String;)V";0
"org.joda.time.field.AbstractPartialFieldProperty.getMinimumValue()I";0
"org.joda.time.chrono.BasicMonthOfYearDateTimeField.getDifferenceAsLong(JJ)J";0
"org.joda.time.format.DateTimeFormatterBuilder.appendMonthOfYearShortText()Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.YearMonthDay.<init>(J)V";0
"org.joda.time.MutableDateTime.setDate(Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.LocalDateTime$Property.roundHalfEvenCopy()Lorg/joda/time/LocalDateTime;";0
"org.joda.time.DateTime$Property.withMinimumValue()Lorg/joda/time/DateTime;";0
"org.joda.time.format.DateTimeFormatterBuilder$MatchingParser.<init>([Lorg/joda/time/format/DateTimeParser;)V";0
"org.joda.time.LocalDate$Property.<init>(Lorg/joda/time/LocalDate;Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.PeriodType.hours()Lorg/joda/time/PeriodType;";0
"org.joda.time.field.PreciseDurationField.getMillis(IJ)J";0
"org.joda.time.field.DelegatedDateTimeField.getLeapAmount(J)I";0
"org.joda.time.format.DateTimeParserBucket.getZone()Lorg/joda/time/DateTimeZone;";0
"org.joda.time.MutableDateTime$Property.addWrapField(I)Lorg/joda/time/MutableDateTime;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendSecondOfDay(I)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.base.AbstractInterval.toDuration()Lorg/joda/time/Duration;";0
"org.joda.time.field.DecoratedDateTimeField.getRangeDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.chrono.LimitChronology$LimitDateTimeField.getAsShortText(JLjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.MutablePeriod.addMonths(I)V";0
"org.joda.time.format.DateTimeFormatterBuilder.appendCenturyOfEra(II)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.getDifference(JJ)I";0
"org.joda.time.LocalTime.fromMillisOfDay(JLorg/joda/time/Chronology;)Lorg/joda/time/LocalTime;";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.remainder()J";0
"org.joda.time.format.DateTimeFormatterBuilder.appendPattern(Ljava/lang/String;)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.DateTime.minuteOfHour()Lorg/joda/time/DateTime$Property;";0
"org.joda.time.field.BaseDateTimeField.<init>(Lorg/joda/time/DateTimeFieldType;)V";0
"org.joda.time.MutablePeriod.setPeriod(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;)V";0
"org.joda.time.format.DateTimeFormatterBuilder$Composite.isParser()Z";0
"org.joda.time.field.PreciseDateTimeField.<init>(Lorg/joda/time/DateTimeFieldType;Lorg/joda/time/DurationField;Lorg/joda/time/DurationField;)V";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.getMaximumValue()I";0
"org.joda.time.LocalDateTime.dayOfWeek()Lorg/joda/time/LocalDateTime$Property;";0
"org.joda.time.chrono.ZonedChronology$ZonedDurationField.getOffsetToAdd(J)I";0
"org.joda.time.chrono.GJChronology.gregorianToJulianByYear(J)J";0
"org.joda.time.tz.ZoneInfoProvider.loadZoneInfoMap(Ljava/io/InputStream;)Ljava/util/Map;";0
"org.joda.time.tz.ZoneInfoCompiler.writeZoneInfoMap(Ljava/io/DataOutputStream;Ljava/util/Map;)V";0
"org.joda.time.DateMidnight.withMonthOfYear(I)Lorg/joda/time/DateMidnight;";0
"org.joda.time.chrono.GJDayOfWeekDateTimeField.getAsShortText(ILjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.base.BaseDateTime.<init>(IIIIIIILorg/joda/time/DateTimeZone;)V";0
"org.joda.time.Years.yearsBetween(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;)Lorg/joda/time/Years;";0
"org.joda.time.Months.toString()Ljava/lang/String;";0
"org.joda.time.field.OffsetDateTimeField.<init>(Lorg/joda/time/DateTimeField;I)V";0
"org.joda.time.Seconds.<clinit>()V";0
"org.joda.time.format.DateTimeFormatterBuilder$TimeZoneName.estimateParsedLength()I";0
"org.joda.time.MutableDateTime$Property.roundCeiling()Lorg/joda/time/MutableDateTime;";0
"org.joda.time.Minutes.toStandardDuration()Lorg/joda/time/Duration;";0
"org.joda.time.chrono.GJLocaleSymbols.addNumerals(Ljava/util/TreeMap;II[Ljava/lang/Integer;)V";0
"org.joda.time.MutableDateTime.setDayOfMonth(I)V";0
"org.joda.time.base.BaseDateTime.getChronology()Lorg/joda/time/Chronology;";0
"org.joda.time.TimeOfDay.<init>(Ljava/lang/Object;)V";0
"org.joda.time.MonthDay$Property.getReadablePartial()Lorg/joda/time/ReadablePartial;";0
"org.joda.time.field.BaseDateTimeField.getDifference(JJ)I";0
"org.joda.time.chrono.ZonedChronology.getDateTimeMillis(IIIIIII)J";0
"org.joda.time.base.AbstractInterval.checkInterval(JJ)V";0
"org.joda.time.Minutes.minutesIn(Lorg/joda/time/ReadableInterval;)Lorg/joda/time/Minutes;";0
"org.joda.time.Period.years(I)Lorg/joda/time/Period;";0
"org.joda.time.format.PeriodFormatterBuilder$Separator.finish(Lorg/joda/time/format/PeriodPrinter;Lorg/joda/time/format/PeriodParser;)Lorg/joda/time/format/PeriodFormatterBuilder$Separator;";0
"org.joda.time.format.ISODateTimeFormat.basicWeekDateTime()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.LocalDateTime.minusDays(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.format.ISODateTimeFormat.tTimeNoMillis()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.MutableDateTime.millisOfSecond()Lorg/joda/time/MutableDateTime$Property;";0
"org.joda.time.DateMidnight.<init>(IIILorg/joda/time/DateTimeZone;)V";0
"org.joda.time.Hours.plus(I)Lorg/joda/time/Hours;";0
"org.joda.time.DateTime.withEra(I)Lorg/joda/time/DateTime;";0
"org.joda.time.DateTimeFieldType.access$900()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.base.BaseDuration.<init>(JJ)V";0
"org.joda.time.MutableDateTime.setDateTime(IIIIIII)V";0
"org.joda.time.DateTimeFieldType.yearOfEra()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.DateTimeZone.isStandardOffset(J)Z";0
"org.joda.time.chrono.LenientChronology.equals(Ljava/lang/Object;)Z";0
"org.joda.time.Years.yearsBetween(Lorg/joda/time/ReadablePartial;Lorg/joda/time/ReadablePartial;)Lorg/joda/time/Years;";0
"org.joda.time.MutablePeriod.setSeconds(I)V";0
"org.joda.time.MutableDateTime.setTime(J)V";0
"org.joda.time.chrono.GJChronology$ImpreciseCutoverField.<init>(Lorg/joda/time/chrono/GJChronology;Lorg/joda/time/DateTimeField;Lorg/joda/time/DateTimeField;J)V";0
"org.joda.time.tz.ZoneInfoCompiler.parseDataFile(Ljava/io/BufferedReader;)V";0
"org.joda.time.LocalDate.toDateTime(Lorg/joda/time/LocalTime;Lorg/joda/time/DateTimeZone;)Lorg/joda/time/DateTime;";0
"org.joda.time.DateTimeZone.setNameProvider(Lorg/joda/time/tz/NameProvider;)V";0
"org.joda.time.Period.<init>(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableDuration;Lorg/joda/time/PeriodType;)V";0
"org.joda.time.DateTime.secondOfMinute()Lorg/joda/time/DateTime$Property;";0
"org.joda.time.LocalTime$Property.addNoWrapToCopy(I)Lorg/joda/time/LocalTime;";0
"org.joda.time.YearMonth$Property.addWrapFieldToCopy(I)Lorg/joda/time/YearMonth;";0
"org.joda.time.base.AbstractInterval.isAfterNow()Z";0
"org.joda.time.DateTimeUtils$SystemMillisProvider.getMillis()J";0
"org.joda.time.format.DateTimeFormatterBuilder.appendFractionOfSecond(II)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.base.BaseSingleFieldPeriod.compareTo(Lorg/joda/time/base/BaseSingleFieldPeriod;)I";0
"org.joda.time.LocalDate.isSupported(Lorg/joda/time/DateTimeFieldType;)Z";0
"org.joda.time.DateMidnight.toLocalDate()Lorg/joda/time/LocalDate;";0
"org.joda.time.tz.ZoneInfoCompiler$DateTimeOfYear.addCutover(Lorg/joda/time/tz/DateTimeZoneBuilder;I)V";0
"org.joda.time.LocalDate$Property.setCopy(I)Lorg/joda/time/LocalDate;";0
"org.joda.time.TimeOfDay.<init>(IIII)V";0
"org.joda.time.field.DelegatedDateTimeField.remainder(J)J";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.getAsShortText()Ljava/lang/String;";0
"org.joda.time.chrono.GJYearOfEraDateTimeField.roundFloor(J)J";0
"org.joda.time.format.PeriodFormatterBuilder.appendMinutes()Lorg/joda/time/format/PeriodFormatterBuilder;";0
"org.joda.time.DurationField.subtract(JJ)J";0
"org.joda.time.MutableDateTime.setDayOfYear(I)V";0
"org.joda.time.format.DateTimeFormatterBuilder.appendDayOfWeekShortText()Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.YearMonthDay$Property.setCopy(Ljava/lang/String;)Lorg/joda/time/YearMonthDay;";0
"org.joda.time.format.ISODateTimeFormat.dateHourMinute()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.LocalDateTime.withDate(III)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.Minutes.minutesBetween(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;)Lorg/joda/time/Minutes;";0
"org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset.estimatePrintedLength()I";0
"org.joda.time.Seconds.parseSeconds(Ljava/lang/String;)Lorg/joda/time/Seconds;";0
"org.joda.time.YearMonth.parse(Ljava/lang/String;Lorg/joda/time/format/DateTimeFormatter;)Lorg/joda/time/YearMonth;";0
"org.joda.time.field.ScaledDurationField.getMillis(JJ)J";0
"org.joda.time.Days.plus(I)Lorg/joda/time/Days;";0
"org.joda.time.PeriodType.withMonthsRemoved()Lorg/joda/time/PeriodType;";0
"org.joda.time.Period.withMillis(I)Lorg/joda/time/Period;";0
"org.joda.time.LocalTime.hourOfDay()Lorg/joda/time/LocalTime$Property;";0
"org.joda.time.chrono.GregorianChronology.<init>(Lorg/joda/time/Chronology;Ljava/lang/Object;I)V";0
"org.joda.time.DateTimeFieldType.monthOfYear()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.LocalDateTime.minusYears(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.tz.DateTimeZoneBuilder$RuleSet.setStandardOffset(I)V";0
"org.joda.time.chrono.BasicDayOfYearDateTimeField.getMaximumValue(J)I";0
"org.joda.time.chrono.CopticChronology.getDateTimeMillis(IIII)J";0
"org.joda.time.field.UnsupportedDateTimeField.add(JJ)J";0
"org.joda.time.LocalDateTime.<init>(Ljava/lang/Object;Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.format.DateTimeFormatter.getPrinter()Lorg/joda/time/format/DateTimePrinter;";0
"org.joda.time.DateTimeFieldType.access$700()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.TimeOfDay.property(Lorg/joda/time/DateTimeFieldType;)Lorg/joda/time/TimeOfDay$Property;";0
"org.joda.time.MutableInterval.setPeriodAfterStart(Lorg/joda/time/ReadablePeriod;)V";0
"org.joda.time.chrono.LenientChronology.assemble(Lorg/joda/time/chrono/AssembledChronology$Fields;)V";0
"org.joda.time.convert.MockZeroNullIntegerConverter.<init>()V";0
"org.joda.time.chrono.LimitChronology.convertField(Lorg/joda/time/DurationField;Ljava/util/HashMap;)Lorg/joda/time/DurationField;";0
"org.joda.time.field.RemainderDateTimeField.roundFloor(J)J";0
"org.joda.time.Period.withYears(I)Lorg/joda/time/Period;";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.getLeapDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.LocalDate.fromCalendarFields(Ljava/util/Calendar;)Lorg/joda/time/LocalDate;";0
"org.joda.time.format.DateTimeFormatterBuilder$FixedNumber.<init>(Lorg/joda/time/DateTimeFieldType;IZ)V";0
"org.joda.time.LocalDateTime.readResolve()Ljava/lang/Object;";0
"org.joda.time.chrono.BaseChronology.add(JJI)J";0
"org.joda.time.DateTimeZone$Stub.<init>(Ljava/lang/String;)V";0
"org.joda.time.chrono.BasicMonthOfYearDateTimeField.getLeapAmount(J)I";0
"org.joda.time.DateTimeUtils.isContiguous(Lorg/joda/time/ReadablePartial;)Z";0
"org.joda.time.MutablePeriod.<init>(Ljava/lang/Object;Lorg/joda/time/Chronology;)V";0
"org.joda.time.DateTime.<init>(IIIIILorg/joda/time/Chronology;)V";0
"org.joda.time.chrono.EthiopicChronology.getInstance(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/chrono/EthiopicChronology;";0
"org.joda.time.MutableDateTime$Property.getMutableDateTime()Lorg/joda/time/MutableDateTime;";0
"org.joda.time.field.RemainderDateTimeField.getMaximumValue()I";0
"org.joda.time.MutableDateTime.centuryOfEra()Lorg/joda/time/MutableDateTime$Property;";0
"org.joda.time.base.BaseDuration.toIntervalFrom(Lorg/joda/time/ReadableInstant;)Lorg/joda/time/Interval;";0
"org.joda.time.MutableDateTime.setChronology(Lorg/joda/time/Chronology;)V";0
"org.joda.time.field.PreciseDurationDateTimeField.remainder(J)J";0
"org.joda.time.Hours.isGreaterThan(Lorg/joda/time/Hours;)Z";0
"org.joda.time.base.BaseSingleFieldPeriod.setValue(I)V";0
"org.joda.time.chrono.CopticChronology.getMinimumDaysInFirstWeek()I";0
"org.joda.time.chrono.JulianChronology.getAverageMillisPerMonth()J";0
"org.joda.time.MonthDay.minusDays(I)Lorg/joda/time/MonthDay;";0
"org.joda.time.Seconds.secondsIn(Lorg/joda/time/ReadableInterval;)Lorg/joda/time/Seconds;";0
"org.joda.time.chrono.IslamicChronology.isLeapYear(I)Z";0
"org.joda.time.format.ISODateTimeFormat.offsetElement()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.format.PeriodFormatterBuilder.createComposite(Ljava/util/List;)[Ljava/lang/Object;";0
"org.joda.time.base.AbstractDateTime.getDayOfMonth()I";0
"org.joda.time.DateMidnight.withField(Lorg/joda/time/DateTimeFieldType;I)Lorg/joda/time/DateMidnight;";0
